chrom	start	end	width	strand	score	phyloP	rmsk	name	isBound	TF	chipseq.score	rownames
chr9	78006841	78006859	19	-	18.5708	-0.0796315789473684	False	CTCF	True	CTCF	463.309997558594	TFBS_16415
chr9	78039278	78039296	19	-	15.2113	0.184736842105263	False	CTCF	True	CTCF	591.140014648438	TFBS_16418
chr9	78113170	78113188	19	-	11.5369	-0.170526315789474	False	CTCF	True	CTCF	584.185974121094	TFBS_16420
chr9	81627103	81627121	19	-	20.8109	1.30642105263158	False	CTCF	True	CTCF	352.148986816406	TFBS_16434
chr9	83433865	83433883	19	-	18.1004	-0.0818947368421053	False	CTCF	True	CTCF	340.774993896484	TFBS_16439
chr9	83610105	83610123	19	-	15.6416	1.39231578947368	False	CTCF	True	CTCF	440.186004638672	TFBS_16441
chr9	83727672	83727690	19	-	17.9745	0.731894736842105	False	CTCF	True	CTCF	389.457000732422	TFBS_16443
chr9	86451901	86451919	19	-	14.4326	2.44268421052632	False	CTCF	True	CTCF	323.389007568359	TFBS_16451
chr9	86464959	86464977	19	-	15.4542	0.797105263157895	False	CTCF	True	CTCF	410.432006835938	TFBS_16452
chr9	86810883	86810901	19	-	16.5285	0.178421052631579	False	CTCF	True	CTCF	125.727996826172	TFBS_16456
chr9	87740857	87740875	19	-	13.0151	-0.02	False	CTCF	True	CTCF	372.157989501953	TFBS_16459
chr9	88073359	88073377	19	-	14.7332	0.777526315789474	False	CTCF	True	CTCF	264.274993896484	TFBS_16462
chr9	90447167	90447185	19	-	12.1898	0.112842105263158	False	CTCF	True	CTCF	259.838012695312	TFBS_16477
chr9	93263078	93263096	19	-	11.1296	0.405947368421053	False	CTCF	True	CTCF	132.136993408203	TFBS_16486
chr9	94700644	94700662	19	-	13.6418	0.25878947368421	False	CTCF	True	CTCF	134.110000610352	TFBS_16488
chr9	94727670	94727688	19	-	17.4546	1.59057894736842	False	CTCF	True	CTCF	208.638000488281	TFBS_16489
chr9	95405564	95405582	19	-	11.3851	2.14973684210526	False	CTCF	True	CTCF	215.832992553711	TFBS_16490
chr9	95853105	95853123	19	-	20.4777	0.624736842105263	False	CTCF	True	CTCF	348.147003173828	TFBS_16493
chr9	96668809	96668827	19	-	17.3194	1.132	False	CTCF	True	CTCF	410.321014404297	TFBS_16498
chr9	96800295	96800313	19	-	14.6955	0.256052631578947	False	CTCF	True	CTCF	127.822998046875	TFBS_16500
chr9	96885940	96885958	19	-	17.1625	-0.0006315789473684	False	CTCF	True	CTCF	472.911987304688	TFBS_16504
chr9	96889410	96889428	19	-	10.9859	0.474842105263158	False	CTCF	True	CTCF	472.911987304688	TFBS_16505
chr9	96889474	96889492	19	-	13.9906	0.489368421052632	False	CTCF	True	CTCF	472.911987304688	TFBS_16506
chr9	96961176	96961194	19	-	14.1497	1.50810526315789	False	CTCF	True	CTCF	320.605987548828	TFBS_16508
chr9	97068928	97068946	19	-	23.0211	0.685	False	CTCF	True	CTCF	336.141998291016	TFBS_16511
chr9	98628678	98628696	19	-	17.8861	0.209421052631579	False	CTCF	True	CTCF	199.069000244141	TFBS_16519
chr9	98864671	98864689	19	-	12.2062	0.11	False	CTCF	True	CTCF	292.092987060547	TFBS_16522
chr9	98965329	98965347	19	-	18.3658	1.38173684210526	False	CTCF	True	CTCF	257.742004394531	TFBS_16524
chr9	99662608	99662626	19	-	20.6056	0.712842105263158	False	CTCF	True	CTCF	465.9580078125	TFBS_16528
chr9	100382685	100382703	19	-	18.7318	0.0892631578947368	False	CTCF	True	CTCF	302.524993896484	TFBS_16532
chr9	100400544	100400562	19	-	21.2119	1.73810526315789	False	CTCF	True	CTCF	403.365997314453	TFBS_16533
chr9	100446584	100446602	19	-	17.5103	0.866947368421052	False	CTCF	True	CTCF	368.592987060547	TFBS_16535
chr9	100570185	100570203	19	-	11.5439	-0.101157894736842	False	CTCF	True	CTCF	108.963996887207	TFBS_16537
chr9	101204247	101204265	19	-	17.1803	0.342631578947368	False	CTCF	True	CTCF	178.115005493164	TFBS_16541
chr9	102622300	102622318	19	-	10.95	-0.152631578947368	False	CTCF	True	CTCF	408.173004150391	TFBS_16548
chr9	102723441	102723459	19	-	16.3	-0.325315789473684	False	CTCF	True	CTCF	500.730987548828	TFBS_16549
chr9	102779780	102779798	19	-	18.1309	0.485736842105263	False	CTCF	True	CTCF	469.434997558594	TFBS_16550
chr9	102784568	102784586	19	-	16.8434	0.921263157894737	False	CTCF	True	CTCF	544.22998046875	TFBS_16551
chr9	102867107	102867125	19	-	17.0154	0.801473684210526	False	CTCF	True	CTCF	459.002990722656	TFBS_16552
chr9	102879742	102879760	19	-	15.344	1.06352631578947	False	CTCF	True	CTCF	215.832992553711	TFBS_16553
chr9	103759134	103759152	19	-	20.256	1.7958947368421	False	CTCF	True	CTCF	392.165985107422	TFBS_16556
chr9	104306953	104306971	19	-	21.0462	2.25589473684211	False	CTCF	True	CTCF	412.174987792969	TFBS_16561
chr9	104373386	104373404	19	-	17.5735	0.275368421052632	False	CTCF	True	CTCF	347.730010986328	TFBS_16562
chr9	106039077	106039095	19	-	17.9797	0.167842105263158	False	CTCF	True	CTCF	309.47900390625	TFBS_16571
chr9	106112971	106112989	19	-	22.3751	-0.221789473684211	False	CTCF	True	CTCF	525.072021484375	TFBS_16572
chr9	106123798	106123816	19	-	21.6059	0.720947368421053	False	CTCF	True	CTCF	365.115997314453	TFBS_16573
chr9	106212087	106212105	19	-	18.2342	0.353368421052632	False	CTCF	True	CTCF	909.572998046875	TFBS_16575
chr9	106212127	106212145	19	-	18.8024	0.385631578947368	False	CTCF	True	CTCF	909.572998046875	TFBS_16576
chr9	106418423	106418441	19	-	12.8277	0.877842105263158	False	CTCF	True	CTCF	486.821990966797	TFBS_16580
chr9	106421997	106422015	19	-	21.2103	0.887947368421053	False	CTCF	True	CTCF	486.821990966797	TFBS_16581
chr9	106474656	106474674	19	-	16.2323	-0.297631578947368	False	CTCF	True	CTCF	508.214996337891	TFBS_16583
chr9	106652905	106652923	19	-	13.0321	0.203631578947368	False	CTCF	True	CTCF	142.492004394531	TFBS_16586
chr9	106913948	106913966	19	-	15.6122	0.114526315789474	False	CTCF	True	CTCF	48.1957015991211	TFBS_16589
chr9	107291097	107291115	19	-	13.4958	1.21726315789474	False	CTCF	True	CTCF	584.185974121094	TFBS_16591
chr9	107336095	107336113	19	-	18.3493	1.33868421052632	False	CTCF	True	CTCF	479.867004394531	TFBS_16592
chr9	107381953	107381971	19	-	11.1379	0.0905789473684211	False	CTCF	True	CTCF	35.435001373291	TFBS_16594
chr9	107396583	107396601	19	-	15.9251	-0.159368421052632	False	CTCF	True	CTCF	177.341995239258	TFBS_16595
chr9	107463705	107463723	19	-	19.3242	0.717631578947369	False	CTCF	True	CTCF	434.661987304688	TFBS_16597
chr9	107479155	107479173	19	-	10.0758	0.253526315789474	False	CTCF	True	CTCF	379.024993896484	TFBS_16598
chr9	107514718	107514736	19	-	10.4533	-0.872684210526316	False	CTCF	True	CTCF	560.236999511719	TFBS_16599
chr9	107514772	107514790	19	-	20.6584	0.179263157894737	False	CTCF	True	CTCF	560.236999511719	TFBS_16600
chr9	107545781	107545799	19	-	19.9888	0.945368421052631	False	CTCF	True	CTCF	493.776000976562	TFBS_16601
chr9	107612831	107612849	19	-	18.8509	0.712	False	CTCF	True	CTCF	608.841979980469	TFBS_16603
chr9	107644762	107644780	19	-	18.4905	0.929736842105263	False	CTCF	True	CTCF	584.185974121094	TFBS_16604
chr9	107676161	107676179	19	-	11.74	0.294631578947368	False	CTCF	True	CTCF	521.594970703125	TFBS_16605
chr9	107678306	107678324	19	-	19.7899	0.475684210526316	False	CTCF	True	CTCF	521.594970703125	TFBS_16606
chr9	107739095	107739113	19	-	11.8983	-0.208894736842105	False	CTCF	True	CTCF	492.2080078125	TFBS_16609
chr9	107923220	107923238	19	-	18.1963	0.684842105263158	False	CTCF	True	CTCF	500.730987548828	TFBS_16610
chr9	107986605	107986623	19	-	18.3949	1.27031578947368	False	CTCF	True	CTCF	417.276000976562	TFBS_16611
chr9	108053021	108053039	19	-	19.8062	0.452894736842105	False	CTCF	True	CTCF	424.179992675781	TFBS_16612
chr9	108067412	108067430	19	-	11.6836	4.40336842105263	False	CTCF	True	CTCF	528.549011230469	TFBS_16614
chr9	108106263	108106281	19	-	14.6834	1.48084210526316	False	CTCF	True	CTCF	213.738006591797	TFBS_16616
chr9	108452804	108452822	19	-	21.7223	1.08515789473684	False	CTCF	True	CTCF	549.413024902344	TFBS_16621
chr9	108854087	108854105	19	-	13.6321	-0.292421052631579	False	CTCF	True	CTCF	324.136993408203	TFBS_16623
chr9	108957624	108957642	19	-	12.3493	0.02	False	CTCF	True	CTCF	146.682998657227	TFBS_16625
chr9	109798250	109798268	19	-	17.4223	0.438421052631579	False	CTCF	True	CTCF	312.957000732422	TFBS_16629
chr9	110072050	110072068	19	-	17.5407	0.0110526315789474	False	CTCF	True	CTCF	469.434997558594	TFBS_16631
chr9	110101100	110101118	19	-	17.4052	0.907578947368421	False	CTCF	True	CTCF	469.434997558594	TFBS_16632
chr9	110275978	110275996	19	-	10.6039	0.111052631578947	False	CTCF	True	CTCF	247.264999389648	TFBS_16633
chr9	110620348	110620366	19	-	14.9829	-0.0256842105263158	False	CTCF	True	CTCF	493.776000976562	TFBS_16636
chr9	110631383	110631401	19	-	14.5243	2.36442105263158	False	CTCF	True	CTCF	493.776000976562	TFBS_16637
chr9	110709881	110709899	19	-	16.6769	2.55663157894737	False	CTCF	True	CTCF	434.661987304688	TFBS_16638
chr9	110759452	110759470	19	-	18.2574	1.26668421052632	False	CTCF	True	CTCF	372.071014404297	TFBS_16639
chr9	110781588	110781606	19	-	18.9045	0.826526315789474	False	CTCF	True	CTCF	521.594970703125	TFBS_16642
chr9	110871245	110871263	19	-	18.6949	0.610894736842105	False	CTCF	True	CTCF	413.798004150391	TFBS_16643
chr9	110890645	110890663	19	-	10.4404	-0.580736842105263	False	CTCF	True	CTCF	303.433013916016	TFBS_16644
chr9	111916941	111916959	19	-	17.9803	-0.0111052631578947	False	CTCF	True	CTCF	476.201995849609	TFBS_16651
chr9	111917377	111917395	19	-	18.6186	0.438421052631579	False	CTCF	True	CTCF	476.201995849609	TFBS_16652
chr9	111918756	111918774	19	-	15.7818	1.11073684210526	False	CTCF	True	CTCF	476.201995849609	TFBS_16653
chr9	113629828	113629846	19	-	15.9306	1.28457894736842	False	CTCF	True	CTCF	260.796997070312	TFBS_16655
chr9	113990760	113990778	19	-	12.4111	0.164578947368421	False	CTCF	True	CTCF	424.230010986328	TFBS_16657
chr9	114381282	114381300	19	-	17.4161	0.617789473684211	False	CTCF	True	CTCF	299.048004150391	TFBS_16663
chr9	114731179	114731197	19	-	10.9939	-0.332894736842105	False	CTCF	True	CTCF	442.93798828125	TFBS_16671
chr9	114844310	114844328	19	-	13.4294	0.0754210526315789	False	CTCF	True	CTCF	142.492004394531	TFBS_16673
chr9	115545905	115545923	19	-	12.55	0.729157894736842	False	CTCF	True	CTCF	173.108001708984	TFBS_16679
chr9	116104452	116104470	19	-	13.4367	0.0408947368421053	False	CTCF	True	CTCF	111.274002075195	TFBS_16684
chr9	116331022	116331040	19	-	17.1087	-0.0771578947368421	False	CTCF	True	CTCF	150.873992919922	TFBS_16685
chr9	118168779	118168797	19	-	15.393	0.0524736842105263	False	CTCF	True	CTCF	253.550994873047	TFBS_16688
chr9	118489849	118489867	19	-	21.7295	1.37631578947368	False	CTCF	True	CTCF	445.093994140625	TFBS_16691
chr9	118881483	118881501	19	-	18.1086	0.120368421052632	False	CTCF	True	CTCF	330.342987060547	TFBS_16693
chr9	119067795	119067813	19	-	22.0847	0.550578947368421	False	CTCF	True	CTCF	504.2080078125	TFBS_16698
chr9	119580867	119580885	19	-	15.7326	1.22310526315789	False	CTCF	True	CTCF	594.617980957031	TFBS_16702
chr9	119751714	119751732	19	-	14.5773	1.65142105263158	False	CTCF	True	CTCF	246.888000488281	TFBS_16703
chr9	120110287	120110305	19	-	12.727	0.331947368421053	False	CTCF	True	CTCF	361.639007568359	TFBS_16711
chr9	120496868	120496886	19	-	21.5415	0.734421052631579	False	CTCF	True	CTCF	424.179992675781	TFBS_16717
chr9	120576928	120576946	19	-	11.5497	0.136894736842105	False	CTCF	True	CTCF	396.411987304688	TFBS_16718
chr9	120936530	120936548	19	-	17.711	1.59842105263158	False	CTCF	True	CTCF	303.842987060547	TFBS_16721
chr9	121240469	121240487	19	-	21.5229	0.701947368421053	False	CTCF	True	CTCF	199.069000244141	TFBS_16723
chr9	121354971	121354989	19	-	13.9183	0.399789473684211	False	CTCF	True	CTCF	340.774993896484	TFBS_16725
chr9	121616682	121616700	19	-	16.1898	0.0222631578947368	False	CTCF	True	CTCF	187.774002075195	TFBS_16730
chr9	121671529	121671547	19	-	18.5948	0.981842105263158	False	CTCF	True	CTCF	399.889007568359	TFBS_16732
chr9	122014329	122014347	19	-	16.7072	0.252210526315789	False	CTCF	True	CTCF	372.071014404297	TFBS_16739
chr9	122185239	122185257	19	-	17.9836	0.109789473684211	False	CTCF	True	CTCF	259.838012695312	TFBS_16742
chr9	122351887	122351905	19	-	12.6746	-0.348578947368421	False	CTCF	True	CTCF	166.910003662109	TFBS_16748
chr9	122837933	122837951	19	-	14.7626	0.129	False	CTCF	True	CTCF	413.798004150391	TFBS_16751
chr9	123253067	123253085	19	-	21.5697	0.806894736842105	False	CTCF	True	CTCF	417.276000976562	TFBS_16752
chr10	5195118	5195136	19	+	12.7111	0.384947368421053	False	CTCF	True	CTCF	43.347599029541	TFBS_16775
chr10	5490245	5490263	19	+	18.3226	0.0661578947368421	False	CTCF	True	CTCF	301.747009277344	TFBS_16779
chr10	5550796	5550814	19	+	12.8985	-0.0261578947368421	False	CTCF	True	CTCF	148.77799987793	TFBS_16780
chr10	7076347	7076365	19	+	12.0964	0.896105263157895	False	CTCF	True	CTCF	319.911010742188	TFBS_16787
chr10	7333548	7333566	19	+	23.0919	1.03294736842105	False	CTCF	True	CTCF	452.191986083984	TFBS_16789
chr10	7578200	7578218	19	+	17.3298	0.0314736842105263	False	CTCF	True	CTCF	222.119003295898	TFBS_16790
chr10	8323393	8323411	19	+	16.776	1.42794736842105	False	CTCF	True	CTCF	312.957000732422	TFBS_16796
chr10	8529360	8529378	19	+	14.522	-0.173578947368421	False	CTCF	True	CTCF	368.802001953125	TFBS_16798
chr10	8683125	8683143	19	+	15.2388	0.195263157894737	False	CTCF	True	CTCF	299.048004150391	TFBS_16800
chr10	9012980	9012998	19	+	16.6289	0.194842105263158	False	CTCF	True	CTCF	385.980010986328	TFBS_16805
chr10	10355756	10355774	19	+	16.5833	1.48084210526316	False	CTCF	True	CTCF	167.636993408203	TFBS_16808
chr10	10408327	10408345	19	+	15.8389	1.23152631578947	False	CTCF	True	CTCF	100.041999816895	TFBS_16809
chr10	11450072	11450090	19	+	15.8399	1.45468421052632	False	CTCF	True	CTCF	399.889007568359	TFBS_16812
chr10	12690815	12690833	19	+	21.7942	2.70978947368421	False	CTCF	True	CTCF	271.22900390625	TFBS_16815
chr10	13564834	13564852	19	+	10.4721	1.702	False	CTCF	True	CTCF	392.934997558594	TFBS_16819
chr10	15300244	15300262	19	+	21.5498	2.52831578947368	False	CTCF	True	CTCF	364.153991699219	TFBS_16824
chr10	17722829	17722847	19	+	14.1997	0.239210526315789	False	CTCF	True	CTCF	323.389007568359	TFBS_16826
chr10	18055438	18055456	19	+	24.1399	1.34663157894737	False	CTCF	True	CTCF	465.9580078125	TFBS_16828
chr10	18107661	18107679	19	+	12.1835	5.99721052631579	False	CTCF	True	CTCF	159.255004882812	TFBS_16829
chr10	18545925	18545943	19	+	10.3194	0.415736842105263	False	CTCF	True	CTCF	345.752014160156	TFBS_16833
chr10	18904297	18904315	19	+	13.5487	0.384421052631579	False	CTCF	True	CTCF	368.592987060547	TFBS_16837
chr10	19015462	19015480	19	+	18.6526	0.831684210526316	False	CTCF	True	CTCF	420.178009033203	TFBS_16840
chr10	19240177	19240195	19	+	20.8504	1.48063157894737	False	CTCF	True	CTCF	309.47900390625	TFBS_16842
chr10	20400660	20400678	19	+	14.9916	-0.261473684210526	False	CTCF	True	CTCF	159.255004882812	TFBS_16851
chr10	20992836	20992854	19	+	14.6319	1.19326315789474	False	CTCF	True	CTCF	333.178985595703	TFBS_16856
chr10	21378791	21378809	19	+	16.1195	0.264947368421053	False	CTCF	True	CTCF	264.274993896484	TFBS_16858
chr10	22778083	22778101	19	+	13.3761	0.821526315789474	False	CTCF	True	CTCF	232.098007202148	TFBS_16867
chr10	24630858	24630876	19	+	19.9515	1.20573684210526	False	CTCF	True	CTCF	420.752990722656	TFBS_16880
chr10	24789898	24789916	19	+	16.4147	0.171210526315789	False	CTCF	True	CTCF	406.52099609375	TFBS_16881
chr10	25268682	25268700	19	+	14.0714	1.90873684210526	False	CTCF	True	CTCF	224.095001220703	TFBS_16885
chr10	25499863	25499881	19	+	15.038	3.33668421052632	False	CTCF	True	CTCF	190.686996459961	TFBS_16887
chr10	26373095	26373113	19	+	12.8333	2.58710526315789	False	CTCF	True	CTCF	284.119995117188	TFBS_16890
chr10	27133312	27133330	19	+	17.4196	1.54042105263158	False	CTCF	True	CTCF	250.365005493164	TFBS_16895
chr10	31445780	31445798	19	+	10.3988	0.238	False	CTCF	True	CTCF	511.162994384766	TFBS_16905
chr10	31742599	31742617	19	+	18.6516	1.61605263157895	False	CTCF	True	CTCF	331.084014892578	TFBS_16907
chr10	33198493	33198511	19	+	17.3187	-0.0014736842105263	False	CTCF	True	CTCF	157.160003662109	TFBS_16908
chr10	34096772	34096790	19	+	11.382	0.598368421052632	False	CTCF	True	CTCF	305.93798828125	TFBS_16911
chr10	37137116	37137134	19	+	17.2131	0.856736842105263	False	CTCF	True	CTCF	434.661987304688	TFBS_16918
chr10	39171269	39171287	19	+	13.9632	0.647789473684211	False	CTCF	True	CTCF	472.911987304688	TFBS_16921
chr10	39240017	39240035	19	+	16.3694	1.24905263157895	False	CTCF	True	CTCF	336.141998291016	TFBS_16923
chr10	40683543	40683561	19	+	10.0347	1.05752631578947	False	CTCF	True	CTCF	312.957000732422	TFBS_16928
chr10	40683706	40683724	19	+	10.5408	-0.644263157894737	False	CTCF	True	CTCF	312.957000732422	TFBS_16929
chr10	41518583	41518601	19	+	10.7648	1.29157894736842	False	CTCF	True	CTCF	292.092987060547	TFBS_16933
chr10	41973284	41973302	19	+	16.2553	0.0006842105263157	False	CTCF	True	CTCF	142.492004394531	TFBS_16935
chr10	42842537	42842555	19	+	20.1284	0.830157894736842	False	CTCF	True	CTCF	440.186004638672	TFBS_16943
chr10	42958325	42958343	19	+	15.0532	1.60247368421053	False	CTCF	True	CTCF	351.207000732422	TFBS_16944
chr10	42987928	42987946	19	+	14.735	1.46073684210526	False	CTCF	True	CTCF	385.980010986328	TFBS_16945
chr10	45051297	45051315	19	+	22.8756	1.516	False	CTCF	True	CTCF	319.911010742188	TFBS_16955
chr10	45067073	45067091	19	+	12.3864	1.01352631578947	False	CTCF	True	CTCF	187.774002075195	TFBS_16956
chr10	45082956	45082974	19	+	17.2944	0.263842105263158	False	CTCF	True	CTCF	344.252014160156	TFBS_16957
chr10	46012109	46012127	19	+	19.4981	1.32794736842105	False	CTCF	True	CTCF	389.457000732422	TFBS_16961
chr10	51553527	51553545	19	+	16.7906	0.136210526315789	False	CTCF	True	CTCF	326.865997314453	TFBS_16969
chr10	52106319	52106337	19	+	17.3652	1.35310526315789	False	CTCF	True	CTCF	256.108001708984	TFBS_16973
chr10	52343471	52343489	19	+	18.323	1.24463157894737	False	CTCF	True	CTCF	122.648002624512	TFBS_16975
chr10	52417403	52417421	19	+	13.3997	0.320684210526316	False	CTCF	True	CTCF	459.002990722656	TFBS_16976
chr10	53115238	53115256	19	+	21.9136	0.557	False	CTCF	True	CTCF	340.774993896484	TFBS_16979
chr10	53346681	53346699	19	+	20.0778	0.431157894736842	False	CTCF	True	CTCF	296.125	TFBS_16980
chr10	53596831	53596849	19	+	16.3703	1.83657894736842	False	CTCF	True	CTCF	278.183990478516	TFBS_16982
chr10	53806883	53806901	19	+	11.4604	-0.0624736842105263	False	CTCF	True	CTCF	188.591995239258	TFBS_16984
chr10	53863653	53863671	19	+	15.4539	1.68747368421053	False	CTCF	True	CTCF	196.082992553711	TFBS_16987
chr10	56369302	56369320	19	+	11.3864	0.258052631578947	False	CTCF	True	CTCF	396.167999267578	TFBS_16989
chr10	56373235	56373253	19	+	13.4044	2.40426315789474	False	CTCF	True	CTCF	396.167999267578	TFBS_16990
chr10	58362882	58362900	19	+	11.2645	1.36615789473684	False	CTCF	True	CTCF	284.983001708984	TFBS_16998
chr10	58651289	58651307	19	+	13.836	0.284631578947368	False	CTCF	True	CTCF	83.6353988647461	TFBS_17001
chr10	58812288	58812306	19	+	18.9077	1.55584210526316	False	CTCF	True	CTCF	347.924011230469	TFBS_17003
chr10	59289243	59289261	19	+	15.6009		False	CTCF	True	CTCF	392.934997558594	TFBS_17006
chr10	59292837	59292855	19	+	10.1879	-0.0797894736842105	False	CTCF	True	CTCF	424.230010986328	TFBS_17007
chr10	59295346	59295364	19	+	10.3115	0.106578947368421	False	CTCF	True	CTCF	424.230010986328	TFBS_17008
chr10	59295713	59295731	19	+	20.8315	-0.098578947368421	False	CTCF	True	CTCF	424.230010986328	TFBS_17009
chr10	59296488	59296506	19	+	21.4116	0.177526315789474	False	CTCF	True	CTCF	424.230010986328	TFBS_17010
chr10	59893178	59893196	19	+	15.7907	1.07084210526316	False	CTCF	True	CTCF	504.2080078125	TFBS_17014
chr10	59894975	59894993	19	+	21.2948	1.00626315789474	False	CTCF	True	CTCF	504.2080078125	TFBS_17015
chr10	60148273	60148291	19	+	19.9475	0.654105263157895	False	CTCF	True	CTCF	476.201995849609	TFBS_17018
chr10	60148315	60148333	19	+	13.648	-0.465105263157895	False	CTCF	True	CTCF	476.201995849609	TFBS_17019
chr10	60346842	60346860	19	+	10.9912	0.94678947368421	False	CTCF	True	CTCF	381.845001220703	TFBS_17024
chr10	60531533	60531551	19	+	16.3089	1.20626315789474	False	CTCF	True	CTCF	257.320007324219	TFBS_17027
chr10	60723539	60723557	19	+	15.4324	-0.283789473684211	False	CTCF	True	CTCF	261.933013916016	TFBS_17028
chr10	60760511	60760529	19	+	11.2984	0.25878947368421	False	CTCF	True	CTCF	533.940979003906	TFBS_17030
chr10	60775680	60775698	19	+	10.3461	0.0283684210526316	False	CTCF	True	CTCF	408.173004150391	TFBS_17032
chr10	60778725	60778743	19	+	18.4271	-0.365263157894737	False	CTCF	True	CTCF	408.173004150391	TFBS_17033
chr10	60827156	60827174	19	+	12.9613	0.624631578947369	False	CTCF	True	CTCF	253.843002319336	TFBS_17035
chr10	60835151	60835169	19	+	13.9261	1.356	False	CTCF	True	CTCF	521.594970703125	TFBS_17036
chr10	61176033	61176051	19	+	13.6129	-0.0052105263157894	False	CTCF	True	CTCF	351.555999755859	TFBS_17040
chr10	61199696	61199714	19	+	19.5718	0.987631578947368	False	CTCF	True	CTCF	545.935974121094	TFBS_17041
chr10	61211890	61211908	19	+	14.4335	-0.127421052631579	False	CTCF	True	CTCF	459.002990722656	TFBS_17042
chr10	61275991	61276009	19	+	13.2724	0.319157894736842	False	CTCF	True	CTCF	288.615997314453	TFBS_17043
chr10	61492244	61492262	19	+	20.8027	0.839368421052632	False	CTCF	True	CTCF	472.911987304688	TFBS_17048
chr10	61606021	61606039	19	+	17.0179	0.243368421052632	False	CTCF	True	CTCF	445.093994140625	TFBS_17050
chr10	61611111	61611129	19	+	18.409	0.158947368421053	False	CTCF	True	CTCF	194.893005371094	TFBS_17051
chr10	61877988	61878006	19	+	22.2818	1.18410526315789	False	CTCF	True	CTCF	469.434997558594	TFBS_17054
chr10	61980612	61980630	19	+	20.4799	0.822947368421052	False	CTCF	True	CTCF	476.390014648438	TFBS_17055
chr10	62187056	62187074	19	+	21.1987	1.08968421052632	False	CTCF	True	CTCF	758.051025390625	TFBS_17058
chr10	62261408	62261426	19	+	13.5723	-0.641263157894737	False	CTCF	True	CTCF	552.044982910156	TFBS_17059
chr10	63024744	63024762	19	+	15.8664	-0.221894736842105	False	CTCF	True	CTCF	104.773002624512	TFBS_17063
chr10	63308738	63308756	19	+	11.5259	0.256052631578947	False	CTCF	True	CTCF	468.197998046875	TFBS_17067
chr10	64084582	64084600	19	+	18.1075	2.00289473684211	False	CTCF	True	CTCF	472.911987304688	TFBS_17070
chr10	66718093	66718111	19	+	14.5645	0.218368421052632	False	CTCF	True	CTCF	156.95100402832	TFBS_17072
chr10	66853373	66853391	19	+	19.6039	1.00336842105263	False	CTCF	True	CTCF	460.195007324219	TFBS_17076
chr10	67998371	67998389	19	+	19.7598	0.179	False	CTCF	True	CTCF	660.685974121094	TFBS_17084
chr10	68465114	68465132	19	+	14.3908	2.55	False	CTCF	True	CTCF	340.144012451172	TFBS_17086
chr10	69781684	69781702	19	+	14.2302	-0.0457368421052632	False	CTCF	True	CTCF	308.033996582031	TFBS_17097
chr10	70021851	70021869	19	+	16.2835	0.835947368421052	False	CTCF	True	CTCF	295.460998535156	TFBS_17099
chr10	70156604	70156622	19	+	13.7066	1.18826315789474	False	CTCF	True	CTCF	306.002014160156	TFBS_17101
chr10	71326987	71327005	19	+	18.3725	0.962684210526316	False	CTCF	True	CTCF	438.139007568359	TFBS_17105
chr10	71422796	71422814	19	+	16.5912	1.34131578947368	False	CTCF	True	CTCF	337.298004150391	TFBS_17106
chr10	71857819	71857837	19	+	13.4989	0.734526315789474	False	CTCF	True	CTCF	246.888000488281	TFBS_17110
chr10	74920943	74920961	19	+	11.9097	-0.110421052631579	False	CTCF	True	CTCF	400.234008789062	TFBS_17118
chr10	74921052	74921070	19	+	15.4116		False	CTCF	True	CTCF	400.234008789062	TFBS_17119
chr10	74935054	74935072	19	+	11.5822	0.534526315789474	False	CTCF	True	CTCF	274.506011962891	TFBS_17120
chr10	75160525	75160543	19	+	11.7073	-0.0875263157894737	False	CTCF	True	CTCF	135.615005493164	TFBS_17123
chr10	75182565	75182583	19	+	22.2527	0.832210526315789	False	CTCF	True	CTCF	404.170989990234	TFBS_17124
chr10	75317061	75317079	19	+	12.7911	0.952473684210526	False	CTCF	True	CTCF	288.122009277344	TFBS_17126
chr10	75744202	75744220	19	+	19.4012	-0.546105263157895	False	CTCF	True	CTCF	417.276000976562	TFBS_17129
chr10	75883132	75883150	19	+	13.003	0.259789473684211	False	CTCF	True	CTCF	292.092987060547	TFBS_17132
chr10	76326801	76326819	19	+	15.1295	0.119526315789474	False	CTCF	True	CTCF	288.615997314453	TFBS_17136
chr10	76391992	76392010	19	+	11.1405	-0.0366842105263158	False	CTCF	True	CTCF	382.502990722656	TFBS_17137
chr10	76392002	76392020	19	+	15.1299	-0.0410526315789474	False	CTCF	True	CTCF	382.502990722656	TFBS_17138
chr10	76465138	76465156	19	+	19.4634	-0.0078421052631579	False	CTCF	True	CTCF	320.135986328125	TFBS_17139
chr10	76623434	76623452	19	+	15.5205	0.465368421052632	False	CTCF	True	CTCF	361.639007568359	TFBS_17141
chr10	76791668	76791686	19	+	17.858	0.158210526315789	False	CTCF	True	CTCF	310.128997802734	TFBS_17142
chr10	77082709	77082727	19	+	21.2119	0.398210526315789	False	CTCF	True	CTCF	483.343994140625	TFBS_17145
chr10	77130766	77130784	19	+	20.4603	-0.231473684210526	False	CTCF	True	CTCF	788.333984375	TFBS_17147
chr10	77259424	77259442	19	+	11.161	0.581894736842105	False	CTCF	True	CTCF	121.537002563477	TFBS_17148
chr10	77283002	77283020	19	+	20.5754	-0.0597894736842105	False	CTCF	True	CTCF	465.9580078125	TFBS_17149
