TFBS_cluster	biological.state	Counts	Freqs
11772	TFBS_205	Nucleosome.occupied	79	0.211229946524064
11773	TFBS_2050	Accessible	22	0.152777777777778
11774	TFBS_2050	Bound	50	0.347222222222222
11775	TFBS_2050	Nucleosome.occupied	72	0.5
11776	TFBS_20500	Accessible	157	0.335470085470085
11777	TFBS_20500	Bound	243	0.519230769230769
11778	TFBS_20500	Nucleosome.occupied	68	0.145299145299145
11779	TFBS_20507	Accessible	81	0.228169014084507
11780	TFBS_20507	Bound	166	0.467605633802817
11781	TFBS_20507	Nucleosome.occupied	108	0.304225352112676
11782	TFBS_20510	Accessible	61	0.525862068965517
11783	TFBS_20510	Bound	1	0.00862068965517241
11784	TFBS_20510	Nucleosome.occupied	54	0.46551724137931
11785	TFBS_20513	Accessible	168	0.66403162055336
11786	TFBS_20513	Bound	6	0.0237154150197628
11787	TFBS_20513	Nucleosome.occupied	79	0.312252964426877
11788	TFBS_20517	Accessible	39	0.178082191780822
11789	TFBS_20517	Bound	136	0.621004566210046
11790	TFBS_20517	Nucleosome.occupied	44	0.200913242009132
11791	TFBS_20518	Accessible	37	0.193717277486911
11792	TFBS_20518	Bound	61	0.319371727748691
11793	TFBS_20518	Nucleosome.occupied	93	0.486910994764398
11794	TFBS_20522	Accessible	28	0.0687960687960688
11795	TFBS_20522	Bound	151	0.371007371007371
11796	TFBS_20522	Nucleosome.occupied	228	0.56019656019656
11797	TFBS_20525	Accessible	51	0.147826086956522
11798	TFBS_20525	Bound	253	0.733333333333333
11799	TFBS_20525	Nucleosome.occupied	41	0.118840579710145
11800	TFBS_20538	Accessible	80	0.416666666666667
11801	TFBS_20538	Bound	72	0.375
11802	TFBS_20538	Nucleosome.occupied	40	0.208333333333333
11803	TFBS_20540	Accessible	242	0.210069444444444
11804	TFBS_20540	Bound	714	0.619791666666667
11805	TFBS_20540	Nucleosome.occupied	196	0.170138888888889
11806	TFBS_20541	Accessible	262	0.53469387755102
11807	TFBS_20541	Bound	51	0.104081632653061
11808	TFBS_20541	Nucleosome.occupied	177	0.361224489795918
11809	TFBS_20545	Accessible	105	0.243619489559165
11810	TFBS_20545	Bound	17	0.0394431554524362
11811	TFBS_20545	Nucleosome.occupied	309	0.716937354988399
11812	TFBS_20546	Accessible	102	0.376383763837638
11813	TFBS_20546	Bound	146	0.538745387453875
11814	TFBS_20546	Nucleosome.occupied	23	0.0848708487084871
11815	TFBS_20547	Accessible	93	0.298076923076923
11816	TFBS_20547	Bound	145	0.46474358974359
11817	TFBS_20547	Nucleosome.occupied	74	0.237179487179487
11818	TFBS_20551	Accessible	55	0.381944444444444
11819	TFBS_20551	Bound	5	0.0347222222222222
11820	TFBS_20551	Nucleosome.occupied	84	0.583333333333333
11821	TFBS_20553	Accessible	117	0.239754098360656
11822	TFBS_20553	Bound	293	0.600409836065574
11823	TFBS_20553	Nucleosome.occupied	78	0.159836065573771
11824	TFBS_20559	Accessible	62	0.232209737827715
11825	TFBS_20559	Bound	46	0.172284644194757
11826	TFBS_20559	Nucleosome.occupied	159	0.595505617977528
11827	TFBS_20562	Accessible	22	0.258823529411765
11828	TFBS_20562	Bound	51	0.6
11829	TFBS_20562	Nucleosome.occupied	12	0.141176470588235
11830	TFBS_20566	Accessible	11	0.2
11831	TFBS_20566	Bound	26	0.472727272727273
11832	TFBS_20566	Nucleosome.occupied	18	0.327272727272727
11833	TFBS_20573	Accessible	26	0.191176470588235
11834	TFBS_20573	Bound	92	0.676470588235294
11835	TFBS_20573	Nucleosome.occupied	18	0.132352941176471
11836	TFBS_20574	Accessible	104	0.219409282700422
11837	TFBS_20574	Bound	271	0.571729957805907
11838	TFBS_20574	Nucleosome.occupied	99	0.208860759493671
11839	TFBS_20579	Accessible	45	0.0887573964497041
11840	TFBS_20579	Bound	188	0.370808678500986
11841	TFBS_20579	Nucleosome.occupied	274	0.54043392504931
11842	TFBS_2058	Accessible	137	0.341645885286783
11843	TFBS_2058	Bound	214	0.533665835411471
11844	TFBS_2058	Nucleosome.occupied	50	0.124688279301746
11845	TFBS_20586	Accessible	39	0.201030927835052
11846	TFBS_20586	Bound	125	0.644329896907217
11847	TFBS_20586	Nucleosome.occupied	30	0.154639175257732
11848	TFBS_20587	Accessible	94	0.345588235294118
11849	TFBS_20587	Bound	73	0.268382352941176
11850	TFBS_20587	Nucleosome.occupied	105	0.386029411764706
11851	TFBS_20588	Accessible	103	0.183600713012478
11852	TFBS_20588	Bound	413	0.736185383244207
11853	TFBS_20588	Nucleosome.occupied	45	0.0802139037433155
11854	TFBS_20592	Accessible	43	0.462365591397849
11855	TFBS_20592	Bound	4	0.043010752688172
11856	TFBS_20592	Nucleosome.occupied	46	0.494623655913978
11857	TFBS_20594	Accessible	115	0.252747252747253
11858	TFBS_20594	Bound	256	0.562637362637363
11859	TFBS_20594	Nucleosome.occupied	84	0.184615384615385
11860	TFBS_20595	Accessible	9	0.195652173913043
11861	TFBS_20595	Bound	13	0.282608695652174
11862	TFBS_20595	Nucleosome.occupied	24	0.521739130434783
11863	TFBS_20597	Accessible	118	0.231372549019608
11864	TFBS_20597	Bound	20	0.0392156862745098
11865	TFBS_20597	Nucleosome.occupied	372	0.729411764705882
11866	TFBS_20599	Accessible	118	0.28433734939759
11867	TFBS_20599	Bound	224	0.539759036144578
11868	TFBS_20599	Nucleosome.occupied	73	0.175903614457831
11869	TFBS_2060	Accessible	63	0.411764705882353
11870	TFBS_2060	Bound	51	0.333333333333333
11871	TFBS_2060	Nucleosome.occupied	39	0.254901960784314
11872	TFBS_20601	Accessible	96	0.296296296296296
11873	TFBS_20601	Bound	26	0.0802469135802469
11874	TFBS_20601	Nucleosome.occupied	202	0.623456790123457
11875	TFBS_20603	Accessible	217	0.484375
11876	TFBS_20603	Bound	40	0.0892857142857143
11877	TFBS_20603	Nucleosome.occupied	191	0.426339285714286
11878	TFBS_2061	Accessible	96	0.365019011406844
11879	TFBS_2061	Bound	5	0.0190114068441065
11880	TFBS_2061	Nucleosome.occupied	162	0.615969581749049
11881	TFBS_20615	Accessible	183	0.635416666666667
11882	TFBS_20615	Bound	47	0.163194444444444
11883	TFBS_20615	Nucleosome.occupied	58	0.201388888888889
11884	TFBS_20623	Accessible	77	0.793814432989691
11885	TFBS_20623	Bound	4	0.0412371134020619
11886	TFBS_20623	Nucleosome.occupied	16	0.164948453608247
11887	TFBS_20628	Accessible	18	0.122448979591837
11888	TFBS_20628	Bound	87	0.591836734693878
11889	TFBS_20628	Nucleosome.occupied	42	0.285714285714286
11890	TFBS_2063	Accessible	84	0.193548387096774
11891	TFBS_2063	Bound	16	0.0368663594470046
11892	TFBS_2063	Nucleosome.occupied	334	0.769585253456221
11893	TFBS_20631	Accessible	218	0.375862068965517
11894	TFBS_20631	Bound	313	0.539655172413793
11895	TFBS_20631	Nucleosome.occupied	49	0.0844827586206897
11896	TFBS_20633	Accessible	196	0.240196078431373
11897	TFBS_20633	Bound	522	0.639705882352941
11898	TFBS_20633	Nucleosome.occupied	98	0.120098039215686
11899	TFBS_20637	Accessible	560	0.72258064516129
11900	TFBS_20637	Bound	77	0.0993548387096774
11901	TFBS_20637	Nucleosome.occupied	138	0.178064516129032
11902	TFBS_20638	Accessible	18	0.140625
11903	TFBS_20638	Bound	10	0.078125
11904	TFBS_20638	Nucleosome.occupied	100	0.78125
11905	TFBS_20640	Accessible	53	0.143243243243243
11906	TFBS_20640	Bound	193	0.521621621621622
11907	TFBS_20640	Nucleosome.occupied	124	0.335135135135135
11908	TFBS_20641	Accessible	151	0.3621103117506
11909	TFBS_20641	Bound	52	0.124700239808153
11910	TFBS_20641	Nucleosome.occupied	214	0.513189448441247
11911	TFBS_20643	Accessible	98	0.335616438356164
11912	TFBS_20643	Bound	27	0.0924657534246575
11913	TFBS_20643	Nucleosome.occupied	167	0.571917808219178
11914	TFBS_20644	Accessible	59	0.526785714285714
11915	TFBS_20644	Nucleosome.occupied	53	0.473214285714286
11916	TFBS_20656	Accessible	32	0.133333333333333
11917	TFBS_20656	Bound	30	0.125
11918	TFBS_20656	Nucleosome.occupied	178	0.741666666666667
11919	TFBS_2066	Accessible	14	0.35
11920	TFBS_2066	Nucleosome.occupied	26	0.65
11921	TFBS_20662	Accessible	45	0.314685314685315
11922	TFBS_20662	Bound	71	0.496503496503497
11923	TFBS_20662	Nucleosome.occupied	27	0.188811188811189
11924	TFBS_20666	Accessible	137	0.177461139896373
11925	TFBS_20666	Bound	534	0.691709844559586
11926	TFBS_20666	Nucleosome.occupied	101	0.130829015544041
11927	TFBS_2067	Accessible	40	0.167364016736402
11928	TFBS_2067	Bound	163	0.682008368200837
11929	TFBS_2067	Nucleosome.occupied	36	0.150627615062762
11930	TFBS_20671	Accessible	30	0.410958904109589
11931	TFBS_20671	Bound	34	0.465753424657534
11932	TFBS_20671	Nucleosome.occupied	9	0.123287671232877
11933	TFBS_20672	Accessible	57	0.467213114754098
11934	TFBS_20672	Bound	53	0.434426229508197
11935	TFBS_20672	Nucleosome.occupied	12	0.0983606557377049
11936	TFBS_20673	Accessible	241	0.651351351351351
11937	TFBS_20673	Bound	85	0.22972972972973
11938	TFBS_20673	Nucleosome.occupied	44	0.118918918918919
11939	TFBS_20679	Accessible	49	0.269230769230769
11940	TFBS_20679	Bound	2	0.010989010989011
11941	TFBS_20679	Nucleosome.occupied	131	0.71978021978022
11942	TFBS_20680	Accessible	40	0.144927536231884
11943	TFBS_20680	Bound	209	0.757246376811594
11944	TFBS_20680	Nucleosome.occupied	27	0.0978260869565217
11945	TFBS_20690	Accessible	261	0.669230769230769
11946	TFBS_20690	Bound	1	0.00256410256410256
11947	TFBS_20690	Nucleosome.occupied	128	0.328205128205128
11948	TFBS_20695	Accessible	28	0.0398293029871977
11949	TFBS_20695	Bound	32	0.0455192034139403
11950	TFBS_20695	Nucleosome.occupied	643	0.914651493598862
11951	TFBS_2070	Accessible	42	0.711864406779661
11952	TFBS_2070	Nucleosome.occupied	17	0.288135593220339
11953	TFBS_20701	Accessible	32	0.0960960960960961
11954	TFBS_20701	Nucleosome.occupied	301	0.903903903903904
11955	TFBS_20703	Accessible	127	0.564444444444444
11956	TFBS_20703	Bound	61	0.271111111111111
11957	TFBS_20703	Nucleosome.occupied	37	0.164444444444444
11958	TFBS_20709	Accessible	230	0.515695067264574
11959	TFBS_20709	Bound	24	0.0538116591928251
11960	TFBS_20709	Nucleosome.occupied	192	0.430493273542601
11961	TFBS_20713	Accessible	41	0.37962962962963
11962	TFBS_20713	Bound	57	0.527777777777778
11963	TFBS_20713	Nucleosome.occupied	10	0.0925925925925926
11964	TFBS_20716	Accessible	89	0.203661327231121
11965	TFBS_20716	Bound	318	0.727688787185355
11966	TFBS_20716	Nucleosome.occupied	30	0.068649885583524
11967	TFBS_20717	Accessible	34	0.125
11968	TFBS_20717	Bound	181	0.665441176470588
11969	TFBS_20717	Nucleosome.occupied	57	0.209558823529412
11970	TFBS_20719	Accessible	59	0.351190476190476
11971	TFBS_20719	Bound	75	0.446428571428571
11972	TFBS_20719	Nucleosome.occupied	34	0.202380952380952
11973	TFBS_20723	Accessible	136	0.293103448275862
11974	TFBS_20723	Bound	192	0.413793103448276
11975	TFBS_20723	Nucleosome.occupied	136	0.293103448275862
11976	TFBS_20725	Accessible	19	0.365384615384615
11977	TFBS_20725	Nucleosome.occupied	33	0.634615384615385
11978	TFBS_20729	Accessible	54	0.209302325581395
11979	TFBS_20729	Bound	101	0.391472868217054
11980	TFBS_20729	Nucleosome.occupied	103	0.39922480620155
11981	TFBS_20731	Accessible	60	0.25
11982	TFBS_20731	Bound	126	0.525
11983	TFBS_20731	Nucleosome.occupied	54	0.225
11984	TFBS_20732	Accessible	231	0.150390625
11985	TFBS_20732	Bound	127	0.0826822916666667
11986	TFBS_20732	Nucleosome.occupied	1178	0.766927083333333
11987	TFBS_20737	Accessible	30	0.789473684210526
11988	TFBS_20737	Nucleosome.occupied	8	0.210526315789474
11989	TFBS_20738	Accessible	1	0.03125
11990	TFBS_20738	Bound	29	0.90625
11991	TFBS_20738	Nucleosome.occupied	2	0.0625
11992	TFBS_20740	Accessible	116	0.471544715447154
11993	TFBS_20740	Bound	107	0.434959349593496
11994	TFBS_20740	Nucleosome.occupied	23	0.0934959349593496
11995	TFBS_20745	Accessible	61	0.403973509933775
11996	TFBS_20745	Bound	27	0.178807947019868
11997	TFBS_20745	Nucleosome.occupied	63	0.417218543046358
11998	TFBS_20748	Accessible	314	0.46865671641791
11999	TFBS_20748	Bound	29	0.0432835820895522
12000	TFBS_20748	Nucleosome.occupied	327	0.488059701492537
12001	TFBS_2075	Accessible	20	0.16260162601626
12002	TFBS_2075	Bound	64	0.520325203252033
12003	TFBS_2075	Nucleosome.occupied	39	0.317073170731707
12004	TFBS_20750	Accessible	108	0.788321167883212
12005	TFBS_20750	Bound	2	0.0145985401459854
12006	TFBS_20750	Nucleosome.occupied	27	0.197080291970803
12007	TFBS_20751	Accessible	214	0.109518935516888
12008	TFBS_20751	Bound	125	0.063971340839304
12009	TFBS_20751	Nucleosome.occupied	1615	0.826509723643808
12010	TFBS_20752	Accessible	154	0.0760493827160494
12011	TFBS_20752	Bound	102	0.0503703703703704
12012	TFBS_20752	Nucleosome.occupied	1769	0.87358024691358
12013	TFBS_20753	Accessible	101	0.0413256955810147
12014	TFBS_20753	Bound	96	0.0392798690671031
12015	TFBS_20753	Nucleosome.occupied	2247	0.919394435351882
12016	TFBS_20754	Accessible	175	0.455729166666667
12017	TFBS_20754	Bound	44	0.114583333333333
12018	TFBS_20754	Nucleosome.occupied	165	0.4296875
12019	TFBS_20760	Accessible	62	0.263829787234043
12020	TFBS_20760	Bound	152	0.646808510638298
12021	TFBS_20760	Nucleosome.occupied	21	0.0893617021276596
12022	TFBS_20768	Accessible	108	0.167441860465116
12023	TFBS_20768	Bound	51	0.0790697674418605
12024	TFBS_20768	Nucleosome.occupied	486	0.753488372093023
12025	TFBS_20770	Accessible	139	0.19605077574048
12026	TFBS_20770	Bound	156	0.220028208744711
12027	TFBS_20770	Nucleosome.occupied	414	0.58392101551481
12028	TFBS_20771	Accessible	108	0.395604395604396
12029	TFBS_20771	Bound	68	0.249084249084249
12030	TFBS_20771	Nucleosome.occupied	97	0.355311355311355
12031	TFBS_20778	Accessible	48	0.282352941176471
12032	TFBS_20778	Bound	82	0.482352941176471
12033	TFBS_20778	Nucleosome.occupied	40	0.235294117647059
12034	TFBS_20787	Accessible	227	0.5
12035	TFBS_20787	Bound	152	0.334801762114537
12036	TFBS_20787	Nucleosome.occupied	75	0.165198237885463
12037	TFBS_20789	Accessible	202	0.635220125786163
12038	TFBS_20789	Bound	62	0.19496855345912
12039	TFBS_20789	Nucleosome.occupied	54	0.169811320754717
12040	TFBS_20792	Accessible	32	0.914285714285714
12041	TFBS_20792	Bound	1	0.0285714285714286
12042	TFBS_20792	Nucleosome.occupied	2	0.0571428571428571
12043	TFBS_20793	Accessible	132	0.444444444444444
12044	TFBS_20793	Bound	63	0.212121212121212
12045	TFBS_20793	Nucleosome.occupied	102	0.343434343434343
12046	TFBS_20796	Accessible	62	0.314720812182741
12047	TFBS_20796	Bound	83	0.421319796954315
12048	TFBS_20796	Nucleosome.occupied	52	0.263959390862944
12049	TFBS_208	Accessible	205	0.481220657276995
12050	TFBS_208	Bound	94	0.220657276995305
12051	TFBS_208	Nucleosome.occupied	127	0.2981220657277
12052	TFBS_20805	Accessible	50	0.177304964539007
12053	TFBS_20805	Bound	166	0.588652482269504
12054	TFBS_20805	Nucleosome.occupied	66	0.234042553191489
12055	TFBS_20807	Accessible	21	0.552631578947368
12056	TFBS_20807	Nucleosome.occupied	17	0.447368421052632
12057	TFBS_20809	Accessible	108	0.231759656652361
12058	TFBS_20809	Bound	278	0.59656652360515
12059	TFBS_20809	Nucleosome.occupied	80	0.171673819742489
12060	TFBS_20811	Accessible	65	0.178571428571429
12061	TFBS_20811	Bound	215	0.590659340659341
12062	TFBS_20811	Nucleosome.occupied	84	0.230769230769231
12063	TFBS_20813	Accessible	23	0.205357142857143
12064	TFBS_20813	Bound	74	0.660714285714286
12065	TFBS_20813	Nucleosome.occupied	15	0.133928571428571
12066	TFBS_20819	Accessible	112	0.493392070484582
12067	TFBS_20819	Bound	95	0.418502202643172
12068	TFBS_20819	Nucleosome.occupied	20	0.0881057268722467
12069	TFBS_2082	Accessible	124	0.523206751054852
12070	TFBS_2082	Bound	9	0.0379746835443038
12071	TFBS_2082	Nucleosome.occupied	104	0.438818565400844
12072	TFBS_20821	Accessible	18	0.0703125
12073	TFBS_20821	Bound	104	0.40625
12074	TFBS_20821	Nucleosome.occupied	134	0.5234375
12075	TFBS_20823	Accessible	43	0.37719298245614
12076	TFBS_20823	Bound	11	0.0964912280701754
12077	TFBS_20823	Nucleosome.occupied	60	0.526315789473684
12078	TFBS_20826	Accessible	5	0.0746268656716418
12079	TFBS_20826	Bound	41	0.611940298507463
12080	TFBS_20826	Nucleosome.occupied	21	0.313432835820896
12081	TFBS_20827	Accessible	83	0.441489361702128
12082	TFBS_20827	Bound	52	0.276595744680851
12083	TFBS_20827	Nucleosome.occupied	53	0.281914893617021
12084	TFBS_20828	Accessible	66	0.573913043478261
12085	TFBS_20828	Nucleosome.occupied	49	0.426086956521739
12086	TFBS_2083	Accessible	15	0.416666666666667
12087	TFBS_2083	Nucleosome.occupied	21	0.583333333333333
12088	TFBS_20833	Accessible	34	0.333333333333333
12089	TFBS_20833	Bound	48	0.470588235294118
12090	TFBS_20833	Nucleosome.occupied	20	0.196078431372549
12091	TFBS_20834	Accessible	254	0.885017421602787
12092	TFBS_20834	Bound	6	0.0209059233449477
12093	TFBS_20834	Nucleosome.occupied	27	0.0940766550522648
12094	TFBS_20837	Accessible	1	0.0120481927710843
12095	TFBS_20837	Bound	19	0.228915662650602
12096	TFBS_20837	Nucleosome.occupied	63	0.759036144578313
12097	TFBS_20838	Accessible	110	0.237068965517241
12098	TFBS_20838	Bound	307	0.661637931034483
12099	TFBS_20838	Nucleosome.occupied	47	0.101293103448276
12100	TFBS_20841	Accessible	19	0.140740740740741
12101	TFBS_20841	Bound	19	0.140740740740741
12102	TFBS_20841	Nucleosome.occupied	97	0.718518518518519
12103	TFBS_20842	Accessible	16	0.205128205128205
12104	TFBS_20842	Bound	2	0.0256410256410256
12105	TFBS_20842	Nucleosome.occupied	60	0.769230769230769
12106	TFBS_20844	Accessible	27	0.0794117647058823
12107	TFBS_20844	Bound	263	0.773529411764706
12108	TFBS_20844	Nucleosome.occupied	50	0.147058823529412
12109	TFBS_20845	Accessible	31	0.326315789473684
12110	TFBS_20845	Bound	35	0.368421052631579
12111	TFBS_20845	Nucleosome.occupied	29	0.305263157894737
12112	TFBS_20847	Accessible	474	0.357196684250188
12113	TFBS_20847	Bound	603	0.45440844009043
12114	TFBS_20847	Nucleosome.occupied	250	0.188394875659382
12115	TFBS_20848	Accessible	33	0.111486486486486
12116	TFBS_20848	Bound	206	0.695945945945946
12117	TFBS_20848	Nucleosome.occupied	57	0.192567567567568
12118	TFBS_20850	Accessible	6	0.0571428571428571
12119	TFBS_20850	Bound	10	0.0952380952380952
12120	TFBS_20850	Nucleosome.occupied	89	0.847619047619048
12121	TFBS_20852	Accessible	35	0.648148148148148
12122	TFBS_20852	Bound	7	0.12962962962963
12123	TFBS_20852	Nucleosome.occupied	12	0.222222222222222
12124	TFBS_20859	Accessible	47	0.248677248677249
12125	TFBS_20859	Bound	10	0.0529100529100529
12126	TFBS_20859	Nucleosome.occupied	132	0.698412698412698
12127	TFBS_20865	Accessible	40	0.155038759689922
12128	TFBS_20865	Bound	9	0.0348837209302326
12129	TFBS_20865	Nucleosome.occupied	209	0.810077519379845
12130	TFBS_20866	Accessible	10	0.147058823529412
12131	TFBS_20866	Nucleosome.occupied	58	0.852941176470588
12132	TFBS_20867	Accessible	64	0.236162361623616
12133	TFBS_20867	Bound	141	0.520295202952029
12134	TFBS_20867	Nucleosome.occupied	66	0.243542435424354
12135	TFBS_20869	Accessible	506	0.644585987261146
12136	TFBS_20869	Bound	87	0.110828025477707
12137	TFBS_20869	Nucleosome.occupied	192	0.244585987261146
12138	TFBS_20873	Accessible	148	0.47741935483871
12139	TFBS_20873	Nucleosome.occupied	162	0.52258064516129
12140	TFBS_20874	Accessible	76	0.554744525547445
12141	TFBS_20874	Bound	10	0.072992700729927
12142	TFBS_20874	Nucleosome.occupied	51	0.372262773722628
12143	TFBS_20875	Accessible	146	0.222900763358779
12144	TFBS_20875	Bound	263	0.401526717557252
12145	TFBS_20875	Nucleosome.occupied	246	0.375572519083969
12146	TFBS_20879	Accessible	58	0.4
12147	TFBS_20879	Bound	69	0.475862068965517
12148	TFBS_20879	Nucleosome.occupied	18	0.124137931034483
12149	TFBS_20881	Accessible	8	0.153846153846154
12150	TFBS_20881	Bound	30	0.576923076923077
12151	TFBS_20881	Nucleosome.occupied	14	0.269230769230769
12152	TFBS_20883	Accessible	46	0.323943661971831
12153	TFBS_20883	Bound	5	0.0352112676056338
12154	TFBS_20883	Nucleosome.occupied	91	0.640845070422535
12155	TFBS_20885	Accessible	30	0.416666666666667
12156	TFBS_20885	Nucleosome.occupied	42	0.583333333333333
12157	TFBS_20886	Accessible	27	0.076271186440678
12158	TFBS_20886	Bound	103	0.290960451977401
12159	TFBS_20886	Nucleosome.occupied	224	0.632768361581921
12160	TFBS_20890	Accessible	127	0.472118959107807
12161	TFBS_20890	Bound	114	0.423791821561338
12162	TFBS_20890	Nucleosome.occupied	28	0.104089219330855
12163	TFBS_20893	Accessible	201	0.472941176470588
12164	TFBS_20893	Bound	127	0.298823529411765
12165	TFBS_20893	Nucleosome.occupied	97	0.228235294117647
12166	TFBS_20894	Accessible	31	0.449275362318841
12167	TFBS_20894	Bound	12	0.173913043478261
12168	TFBS_20894	Nucleosome.occupied	26	0.376811594202899
12169	TFBS_20899	Accessible	108	0.177339901477833
12170	TFBS_20899	Bound	429	0.704433497536946
12171	TFBS_20899	Nucleosome.occupied	72	0.118226600985222
12172	TFBS_20901	Accessible	68	0.193732193732194
12173	TFBS_20901	Bound	15	0.0427350427350427
12174	TFBS_20901	Nucleosome.occupied	268	0.763532763532764
12175	TFBS_20902	Accessible	85	0.602836879432624
12176	TFBS_20902	Bound	39	0.276595744680851
12177	TFBS_20902	Nucleosome.occupied	17	0.120567375886525
12178	TFBS_20905	Accessible	254	0.237383177570093
12179	TFBS_20905	Bound	338	0.31588785046729
12180	TFBS_20905	Nucleosome.occupied	478	0.446728971962617
12181	TFBS_20906	Accessible	113	0.31043956043956
12182	TFBS_20906	Bound	190	0.521978021978022
12183	TFBS_20906	Nucleosome.occupied	61	0.167582417582418
12184	TFBS_2091	Accessible	256	0.691891891891892
12185	TFBS_2091	Bound	27	0.072972972972973
12186	TFBS_2091	Nucleosome.occupied	87	0.235135135135135
12187	TFBS_20910	Accessible	66	0.195266272189349
12188	TFBS_20910	Bound	224	0.662721893491124
12189	TFBS_20910	Nucleosome.occupied	48	0.142011834319527
12190	TFBS_20911	Accessible	63	0.298578199052133
12191	TFBS_20911	Bound	11	0.0521327014218009
12192	TFBS_20911	Nucleosome.occupied	137	0.649289099526066
12193	TFBS_20912	Accessible	113	0.470833333333333
12194	TFBS_20912	Bound	28	0.116666666666667
12195	TFBS_20912	Nucleosome.occupied	99	0.4125
12196	TFBS_20913	Accessible	104	0.396946564885496
12197	TFBS_20913	Bound	139	0.530534351145038
12198	TFBS_20913	Nucleosome.occupied	19	0.0725190839694656
12199	TFBS_20915	Accessible	106	0.378571428571429
12200	TFBS_20915	Nucleosome.occupied	174	0.621428571428571
12201	TFBS_20917	Accessible	75	0.26978417266187
12202	TFBS_20917	Bound	151	0.543165467625899
12203	TFBS_20917	Nucleosome.occupied	52	0.18705035971223
12204	TFBS_20919	Accessible	169	0.404306220095694
12205	TFBS_20919	Bound	1	0.00239234449760766
12206	TFBS_20919	Nucleosome.occupied	248	0.593301435406699
12207	TFBS_20926	Accessible	73	0.517730496453901
12208	TFBS_20926	Bound	6	0.0425531914893617
12209	TFBS_20926	Nucleosome.occupied	62	0.439716312056738
12210	TFBS_2093	Accessible	36	0.206896551724138
12211	TFBS_2093	Bound	133	0.764367816091954
12212	TFBS_2093	Nucleosome.occupied	5	0.028735632183908
12213	TFBS_20932	Accessible	34	0.133858267716535
12214	TFBS_20932	Bound	108	0.425196850393701
12215	TFBS_20932	Nucleosome.occupied	112	0.440944881889764
12216	TFBS_20934	Accessible	72	0.311688311688312
12217	TFBS_20934	Bound	2	0.00865800865800866
12218	TFBS_20934	Nucleosome.occupied	157	0.67965367965368
12219	TFBS_20935	Accessible	11	0.289473684210526
12220	TFBS_20935	Bound	13	0.342105263157895
12221	TFBS_20935	Nucleosome.occupied	14	0.368421052631579
12222	TFBS_20936	Accessible	44	0.245810055865922
12223	TFBS_20936	Bound	75	0.418994413407821
12224	TFBS_20936	Nucleosome.occupied	60	0.335195530726257
12225	TFBS_20938	Accessible	78	0.202072538860104
12226	TFBS_20938	Bound	169	0.437823834196891
12227	TFBS_20938	Nucleosome.occupied	139	0.360103626943005
12228	TFBS_20940	Accessible	26	0.116591928251121
12229	TFBS_20940	Bound	141	0.632286995515695
12230	TFBS_20940	Nucleosome.occupied	56	0.251121076233184
12231	TFBS_20942	Accessible	15	0.0574712643678161
12232	TFBS_20942	Bound	25	0.0957854406130268
12233	TFBS_20942	Nucleosome.occupied	221	0.846743295019157
12234	TFBS_20949	Accessible	72	0.176039119804401
12235	TFBS_20949	Bound	25	0.0611246943765281
12236	TFBS_20949	Nucleosome.occupied	312	0.762836185819071
12237	TFBS_20952	Accessible	13	0.236363636363636
12238	TFBS_20952	Bound	14	0.254545454545455
12239	TFBS_20952	Nucleosome.occupied	28	0.509090909090909
12240	TFBS_20954	Accessible	20	0.0568181818181818
12241	TFBS_20954	Bound	148	0.420454545454545
12242	TFBS_20954	Nucleosome.occupied	184	0.522727272727273
12243	TFBS_20958	Accessible	209	0.490610328638498
12244	TFBS_20958	Bound	160	0.375586854460094
12245	TFBS_20958	Nucleosome.occupied	57	0.133802816901408
12246	TFBS_2096	Accessible	41	0.315384615384615
12247	TFBS_2096	Bound	49	0.376923076923077
12248	TFBS_2096	Nucleosome.occupied	40	0.307692307692308
12249	TFBS_20960	Accessible	124	0.645833333333333
12250	TFBS_20960	Bound	15	0.078125
12251	TFBS_20960	Nucleosome.occupied	53	0.276041666666667
12252	TFBS_20961	Accessible	67	0.320574162679426
12253	TFBS_20961	Bound	92	0.440191387559809
12254	TFBS_20961	Nucleosome.occupied	50	0.239234449760766
12255	TFBS_20963	Accessible	24	0.122448979591837
12256	TFBS_20963	Bound	159	0.811224489795918
12257	TFBS_20963	Nucleosome.occupied	13	0.0663265306122449
12258	TFBS_20966	Accessible	54	0.380281690140845
12259	TFBS_20966	Bound	52	0.366197183098592
12260	TFBS_20966	Nucleosome.occupied	36	0.253521126760563
12261	TFBS_20968	Accessible	47	0.246073298429319
12262	TFBS_20968	Bound	23	0.120418848167539
12263	TFBS_20968	Nucleosome.occupied	121	0.633507853403141
12264	TFBS_2097	Accessible	101	0.348275862068965
12265	TFBS_2097	Bound	9	0.0310344827586207
12266	TFBS_2097	Nucleosome.occupied	180	0.620689655172414
12267	TFBS_20971	Accessible	49	0.166666666666667
12268	TFBS_20971	Bound	209	0.710884353741497
12269	TFBS_20971	Nucleosome.occupied	36	0.122448979591837
12270	TFBS_20974	Accessible	58	0.495726495726496
12271	TFBS_20974	Bound	52	0.444444444444444
12272	TFBS_20974	Nucleosome.occupied	7	0.0598290598290598
12273	TFBS_20979	Accessible	21	0.51219512195122
12274	TFBS_20979	Nucleosome.occupied	20	0.48780487804878
12275	TFBS_2098	Accessible	58	0.420289855072464
